Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Brighton,38/568 New St,2,u,520000.0,PI,hockingstuart,13/05/2017,11.2,3186.0,2.0,1.0,1.0,1647.0,73.0,2004.0,Bayside,-37.8847,144.9972,Southern Metropolitan,10579.0
Brighton,39 Warleigh Gr,2,h,1350000.0,S,Hodges,13/05/2017,11.2,3186.0,2.0,1.0,1.0,873.0,,,Bayside,-37.9043,145.0048,Southern Metropolitan,10579.0
Brighton,1/21 Brickwood St,2,u,1002500.0,S,hockingstuart,20/05/2017,11.2,3186.0,2.0,1.0,1.0,118.0,,1975.0,Bayside,-37.8953,144.9974,Southern Metropolitan,10579.0
Brighton,1/76 Whyte St,2,t,1055000.0,S,Marshall,20/05/2017,11.2,3186.0,2.0,1.0,2.0,211.0,,1970.0,Bayside,-37.921,144.9999,Southern Metropolitan,10579.0
Brighton,3 Rose St,2,t,1470000.0,S,Hodges,29/04/2017,11.2,3186.0,2.0,1.0,1.0,238.0,,,Bayside,-37.8985,145.0048,Southern Metropolitan,10579.0
Brighton East,4/25 Cluden St,2,u,910000.0,S,Woodards,13/05/2017,10.7,3187.0,2.0,1.0,3.0,238.0,,,Bayside,-37.9126,145.0105,Southern Metropolitan,6938.0
Brunswick,3/15 Mitchell St,2,u,735000.0,SP,Walshe,6/05/2017,5.2,3056.0,2.0,1.0,2.0,173.0,77.0,1970.0,Moreland,-37.7586,144.9653,Northern Metropolitan,11918.0
Brunswick,2/15 De Carle St,2,u,320000.0,S,Ray,8/04/2017,5.2,3056.0,2.0,1.0,1.0,638.0,48.0,1970.0,Moreland,-37.762,144.9647,Northern Metropolitan,11918.0
Brunswick,17 Ballarat St,2,h,830000.0,VB,Nelson,13/05/2017,5.2,3056.0,2.0,1.0,1.0,153.0,,,Moreland,-37.766,144.9609,Northern Metropolitan,11918.0
Brunswick,7/200 Albion St,2,u,585000.0,PI,Jellis,20/05/2017,5.2,3056.0,2.0,1.0,1.0,430.0,258.0,2006.0,Moreland,-37.7609,144.9623,Northern Metropolitan,11918.0
Brunswick,1/135 Brunswick Rd,2,t,600000.0,PI,Ray,22/04/2017,5.2,3056.0,2.0,1.0,1.0,109.0,,2011.0,Moreland,-37.7778,144.9683,Northern Metropolitan,11918.0
Brunswick,13 Goodman St,2,h,884000.0,SP,Jellis,22/04/2017,5.2,3056.0,2.0,1.0,0.0,148.0,75.0,1890.0,Moreland,-37.7731,144.9568,Northern Metropolitan,11918.0
Brunswick,2/139 Union St,2,u,480000.0,VB,Brad,22/04/2017,5.2,3056.0,2.0,1.0,1.0,557.0,57.0,1960.0,Moreland,-37.7732,144.951,Northern Metropolitan,11918.0
Brunswick,9 Goodman St,2,h,955000.0,S,Woodards,29/04/2017,5.2,3056.0,2.0,1.0,0.0,1328.0,,1880.0,Moreland,-37.7731,144.9568,Northern Metropolitan,11918.0
Brunswick East,22 Hickford St,2,h,1283000.0,S,Jellis,13/05/2017,4.5,3057.0,2.0,1.0,1.0,263.0,109.0,1910.0,Moreland,-37.7661,144.9742,Northern Metropolitan,5533.0
Brunswick East,7 Leyden St,2,h,1025000.0,S,Nelson,13/05/2017,4.5,3057.0,2.0,1.0,0.0,121.0,,,Moreland,-37.7744,144.9733,Northern Metropolitan,5533.0
Brunswick East,5 Linden St,2,h,1015000.0,S,Nelson,13/05/2017,4.5,3057.0,2.0,1.0,0.0,137.0,67.0,1890.0,Moreland,-37.7738,144.9733,Northern Metropolitan,5533.0
Brunswick East,503/200 Lygon St,2,u,500000.0,S,Jellis,13/05/2017,4.5,3057.0,2.0,1.0,1.0,1556.0,,2013.0,Moreland,-37.7721,144.9719,Northern Metropolitan,5533.0
Brunswick East,906/330 Lygon St,2,u,550000.0,SP,Nelson,13/05/2017,4.5,3057.0,2.0,1.0,1.0,1611.0,,,Moreland,-37.7685,144.9724,Northern Metropolitan,5533.0
Brunswick East,1/134 Mitchell St,2,u,460000.0,SP,Nelson,13/05/2017,4.5,3057.0,2.0,1.0,1.0,0.0,,,Moreland,-37.76,144.9757,Northern Metropolitan,5533.0
Brunswick East,15/67 Nicholson St,2,u,435000.0,SP,Pagan,13/05/2017,4.5,3057.0,2.0,1.0,1.0,0.0,70.0,2011.0,Moreland,-37.7755,144.9786,Northern Metropolitan,5533.0
Brunswick East,41 Gear St,2,t,690000.0,S,Jellis,20/05/2017,4.5,3057.0,2.0,1.0,1.0,3886.0,,,Moreland,-37.7762,144.9771,Northern Metropolitan,5533.0
Brunswick East,3/6 Methven St,2,u,632000.0,S,McDonald,20/05/2017,4.5,3057.0,2.0,1.0,2.0,65.0,,1960.0,Moreland,-37.7724,144.9741,Northern Metropolitan,5533.0
Brunswick East,9/211 Weston St,2,u,835000.0,SP,Jellis,20/05/2017,4.5,3057.0,2.0,1.0,2.0,0.0,96.0,2005.0,Moreland,-37.7761,144.975,Northern Metropolitan,5533.0
Brunswick West,1/5 Allard St,2,u,407500.0,SP,hockingstuart,6/05/2017,5.9,3055.0,2.0,1.0,1.0,1097.0,67.0,1970.0,Moreland,-37.7686,144.9421,Northern Metropolitan,7082.0
Brunswick West,22 Henderson St,2,h,825000.0,PI,Nelson,6/05/2017,5.9,3055.0,2.0,1.0,0.0,207.0,77.0,1950.0,Moreland,-37.7622,144.9406,Northern Metropolitan,7082.0
Brunswick West,2/11 Howson St,2,u,640000.0,S,RW,20/05/2017,5.9,3055.0,2.0,1.0,1.0,559.0,57.0,1970.0,Moreland,-37.7707,144.9488,Northern Metropolitan,7082.0
Brunswick West,4/17 Howson St,2,h,545000.0,VB,Jellis,29/04/2017,5.9,3055.0,2.0,1.0,1.0,0.0,59.0,1970.0,Moreland,-37.7711,144.9487,Northern Metropolitan,7082.0
Bulleen,2/1 Colite St,2,t,599900.0,S,Barry,6/05/2017,11.8,3105.0,2.0,1.0,2.0,135.0,76.0,1970.0,Manningham,-37.7787,145.0918,Eastern Metropolitan,4480.0
Burwood,3/51 Middleborough Rd,2,u,580000.0,S,McGrath,6/05/2017,11.7,3125.0,2.0,1.0,1.0,153.0,,1970.0,Whitehorse,-37.8528,145.1318,Southern Metropolitan,5678.0
Burwood,3/12 Somers St,2,u,605000.0,S,Noel,6/05/2017,11.7,3125.0,2.0,1.0,1.0,81.0,,1965.0,Whitehorse,-37.8495,145.0999,Southern Metropolitan,5678.0
Burwood,1/10 Gillard St,2,h,870000.0,S,Noel,13/05/2017,11.7,3125.0,2.0,1.0,1.0,271.0,160.0,,Whitehorse,-37.8512,145.1145,Southern Metropolitan,5678.0
Burwood,362 Burwood Hwy,2,h,1815000.0,S,Lindellas,20/05/2017,11.7,3125.0,1.0,1.0,1.0,698.0,196.0,1960.0,Whitehorse,-37.8518,145.1278,Southern Metropolitan,5678.0
Camberwell,3/18 Regent St,2,h,855000.0,S,Woodards,8/04/2017,7.8,3124.0,2.0,1.0,2.0,239.0,,,Boroondara,-37.8442,145.0942,Southern Metropolitan,8920.0
Camberwell,4/24 Seville St,2,u,771000.0,S,Fletchers,8/04/2017,7.8,3124.0,2.0,1.0,1.0,512.0,,,Boroondara,-37.8434,145.0675,Southern Metropolitan,8920.0
Camberwell,20 Crellin Gr,2,h,1900000.0,S,Noel,13/05/2017,7.8,3124.0,2.0,1.0,3.0,633.0,134.3,1960.0,Boroondara,-37.8427,145.0824,Southern Metropolitan,8920.0
Camberwell,10 Wilson Gr,2,h,1402000.0,S,J,13/05/2017,7.8,3124.0,2.0,1.0,0.0,429.0,,,Boroondara,-37.845,145.071,Southern Metropolitan,8920.0
Canterbury,4/69 Wattle Valley Rd,2,u,913000.0,S,Fletchers,8/04/2017,9.0,3126.0,2.0,1.0,1.0,0.0,,,Boroondara,-37.8322,145.0816,Southern Metropolitan,3265.0
Carlton North,72 Pigdon St,2,h,1290000.0,S,Nelson,13/05/2017,3.2,3054.0,2.0,1.0,0.0,119.0,76.77,,Yarra,-37.7822,144.9748,Northern Metropolitan,3106.0
Carnegie,2/60 Woornack Rd,2,u,635000.0,S,Noel,6/05/2017,11.4,3163.0,2.0,1.0,1.0,0.0,73.0,1980.0,Glen Eira,-37.8981,145.0619,Southern Metropolitan,7822.0
Carnegie,60 Miller St,2,h,1424000.0,S,Max,8/04/2017,11.4,3163.0,2.0,1.0,1.0,575.0,,,Glen Eira,-37.8972,145.0524,Southern Metropolitan,7822.0
Carnegie,2/13 Emily St,2,u,603000.0,S,hockingstuart,20/05/2017,11.4,3163.0,2.0,1.0,1.0,2.0,,,Glen Eira,-37.8912,145.0644,Southern Metropolitan,7822.0
Caulfield,3/1015 Glen Huntly Rd,2,u,535000.0,S,Biggin,6/05/2017,8.9,3162.0,2.0,1.0,1.0,0.0,,,Glen Eira,-37.8883,145.0342,Southern Metropolitan,2379.0
Caulfield North,17/1 Whitehall Ct,2,u,550000.0,SP,Gary,8/04/2017,8.1,3161.0,2.0,1.0,1.0,0.0,,,Glen Eira,-37.8663,145.0104,Southern Metropolitan,6923.0
Caulfield North,14/129 Kambrook Rd,2,u,655000.0,S,hockingstuart,13/05/2017,8.1,3161.0,2.0,1.0,1.0,0.0,,,Glen Eira,-37.8806,145.0346,Southern Metropolitan,6923.0
Caulfield North,2/686 Inkerman Rd,2,u,575000.0,SP,Gary,20/05/2017,8.1,3161.0,2.0,1.0,1.0,0.0,,1970.0,Glen Eira,-37.8692,145.0233,Southern Metropolitan,6923.0
Caulfield North,14/378 Dandenong Rd,2,u,742500.0,S,Gary,29/04/2017,8.1,3161.0,2.0,2.0,1.0,0.0,85.0,2011.0,Glen Eira,-37.8607,145.0116,Southern Metropolitan,6923.0
Caulfield South,26 Gardenvale Rd,2,h,1104000.0,S,Gary,13/05/2017,9.3,3162.0,2.0,1.0,1.0,534.0,,,Glen Eira,-37.8989,145.0171,Southern Metropolitan,5051.0
Caulfield South,9/434 Kooyong Rd,2,u,630000.0,S,Biggin,20/05/2017,9.3,3162.0,2.0,1.0,1.0,0.0,71.0,2003.0,Glen Eira,-37.8937,145.0137,Southern Metropolitan,5051.0
Caulfield South,12A Almond St,2,h,997000.0,S,hockingstuart,29/04/2017,9.3,3162.0,2.0,1.0,2.0,311.0,,,Glen Eira,-37.8895,145.0229,Southern Metropolitan,5051.0
Caulfield South,3/178 Sycamore St,2,u,490000.0,S,hockingstuart,29/04/2017,9.3,3162.0,2.0,1.0,1.0,0.0,61.0,1960.0,Glen Eira,-37.8906,145.0259,Southern Metropolitan,5051.0
Clifton Hill,15/14 The Esplanade,2,u,641000.0,S,Jellis,8/04/2017,3.4,3068.0,2.0,1.0,1.0,72.0,90.0,1980.0,Yarra,-37.7881,145.0058,Northern Metropolitan,2954.0
Clifton Hill,15 Dally St,2,h,1250000.0,S,Jellis,13/05/2017,3.4,3068.0,2.0,1.0,0.0,158.0,95.0,1890.0,Yarra,-37.7925,144.9995,Northern Metropolitan,2954.0
Clifton Hill,32 Myrtle St,2,h,1250000.0,S,Wilson,13/05/2017,3.4,3068.0,2.0,1.0,1.0,168.0,,,Yarra,-37.7914,144.9967,Northern Metropolitan,2954.0
Clifton Hill,58 Alexandra Pde,2,h,700000.0,VB,Nelson,20/05/2017,3.4,3068.0,2.0,1.0,0.0,194.0,,,Yarra,-37.7938,144.989,Northern Metropolitan,2954.0
Clifton Hill,137 Gold St,2,h,1000000.0,S,Nelson,20/05/2017,3.4,3068.0,2.0,1.0,0.0,193.0,,,Yarra,-37.7936,144.9899,Northern Metropolitan,2954.0
Clifton Hill,1/8 Louise St,2,u,712000.0,S,MICM,20/05/2017,3.4,3068.0,2.0,1.0,1.0,36.0,,,Yarra,-37.7926,145.0019,Northern Metropolitan,2954.0
Clifton Hill,3 Anderson St,2,h,1650000.0,S,Harrington,29/04/2017,3.4,3068.0,2.0,1.0,1.0,118.0,,,Yarra,-37.7933,144.9926,Northern Metropolitan,2954.0
Coburg,41a Rennie St,2,u,495000.0,S,Barry,6/05/2017,7.8,3058.0,2.0,1.0,0.0,388.0,69.0,1960.0,Moreland,-37.7506,144.9694,Northern Metropolitan,11204.0
Coburg,65 Victoria St,2,h,930000.0,S,Raine,6/05/2017,7.8,3058.0,2.0,1.0,0.0,275.0,106.2,1920.0,Moreland,-37.7424,144.9576,Northern Metropolitan,11204.0
Coburg,3/28 Kendall St,2,t,781000.0,S,hockingstuart,8/04/2017,7.8,3058.0,2.0,1.0,1.0,0.0,112.9,2014.0,Moreland,-37.7422,144.9604,Northern Metropolitan,11204.0
Coburg,1/21 Queen St,2,h,677776.0,SP,Jellis,8/04/2017,7.8,3058.0,2.0,1.0,2.0,0.0,64.0,1980.0,Moreland,-37.7519,144.9496,Northern Metropolitan,11204.0
Coburg,11 Kerferd St,2,h,941000.0,S,Nelson,13/05/2017,7.8,3058.0,2.0,1.0,2.0,413.0,,,Moreland,-37.7355,144.9545,Northern Metropolitan,11204.0
Coburg,75 Queen St,2,h,775000.0,S,Barry,13/05/2017,7.8,3058.0,2.0,1.0,1.0,314.0,,,Moreland,-37.7485,144.9502,Northern Metropolitan,11204.0
Coburg,1/115 Harding St,2,u,590000.0,S,Nelson,20/05/2017,7.8,3058.0,2.0,1.0,1.0,79.0,,,Moreland,-37.746,144.9768,Northern Metropolitan,11204.0
Coburg,4/34 Gladstone St,2,u,650000.0,S,Barry,29/04/2017,7.8,3058.0,2.0,1.0,1.0,136.0,81.0,1975.0,Moreland,-37.7449,144.9754,Northern Metropolitan,11204.0
Coburg North,3/24 Mashoobra St,2,u,330000.0,VB,Rosin,22/04/2017,9.2,3058.0,2.0,1.0,1.0,0.0,,1970.0,Moreland,-37.7218,144.9563,Northern Metropolitan,3445.0
Collingwood,4/67 Easey St,2,u,535000.0,S,Nelson,6/05/2017,1.6,3066.0,2.0,1.0,1.0,0.0,63.0,1970.0,Yarra,-37.7981,144.9883,Northern Metropolitan,4553.0
Collingwood,1/78 Oxford St,2,t,945000.0,S,Jellis,8/04/2017,1.6,3066.0,2.0,1.0,1.0,15900.0,98.0,1880.0,Yarra,-37.8035,144.985,Northern Metropolitan,4553.0
Collingwood,71 Palmer St,2,h,888000.0,S,Ray,20/05/2017,1.6,3066.0,2.0,1.0,0.0,112.0,100.0,1900.0,Yarra,-37.8001,144.9901,Northern Metropolitan,4553.0
Cremorne,25 Dover St,2,h,855000.0,S,Biggin,8/04/2017,2.5,3121.0,2.0,1.0,0.0,117.0,,,Yarra,-37.8262,144.9922,Northern Metropolitan,1123.0
Doncaster,4/176 Ayr St,2,u,782000.0,S,Ray,22/04/2017,13.9,3108.0,2.0,1.0,1.0,261.0,,1984.0,Manningham,-37.7731,145.1044,Eastern Metropolitan,9028.0
Essendon,3/18 Balmoral St,2,u,440000.0,S,Barry,6/05/2017,8.0,3040.0,2.0,1.0,1.0,921.0,,,Moonee Valley,-37.749,144.9067,Western Metropolitan,9264.0
Essendon,83A Spencer St,2,h,745000.0,S,Barry,6/05/2017,8.0,3040.0,2.0,1.0,1.0,342.0,,,Moonee Valley,-37.7459,144.8962,Western Metropolitan,9264.0
Essendon,4a Mary St,2,u,700000.0,VB,Barry,13/05/2017,8.0,3040.0,2.0,1.0,1.0,251.0,,,Moonee Valley,-37.7491,144.8968,Western Metropolitan,9264.0
Essendon,14/44 Fletcher St,2,u,450000.0,VB,Brad,20/05/2017,8.0,3040.0,2.0,1.0,1.0,0.0,74.0,,Moonee Valley,-37.7552,144.9211,Western Metropolitan,9264.0
Essendon,4/31 Cooper St,2,u,707000.0,S,Nelson,22/04/2017,8.0,3040.0,2.0,1.0,1.0,179.0,,,Moonee Valley,-37.7514,144.8966,Western Metropolitan,9264.0
Essendon,7/16 Leake St,2,u,510000.0,PI,Hodges,22/04/2017,8.0,3040.0,2.0,2.0,1.0,0.0,,,Moonee Valley,-37.7465,144.91,Western Metropolitan,9264.0
Essendon,1/41 Nimmo St,2,u,610000.0,PI,Jellis,22/04/2017,8.0,3040.0,2.0,1.0,1.0,0.0,75.0,2012.0,Moonee Valley,-37.7504,144.8957,Western Metropolitan,9264.0
Fairfield,11/272 Heidelberg Rd,2,u,676000.0,S,Jellis,6/05/2017,5.8,3078.0,2.0,1.0,1.0,0.0,87.0,2002.0,Yarra,-37.7847,145.0109,Northern Metropolitan,2970.0
Fawkner,32 Murray St,2,h,949500.0,S,Brad,13/05/2017,12.4,3060.0,2.0,1.0,1.0,689.0,,,Moreland,-37.7052,144.964,Northern Metropolitan,5070.0
Fawkner,6/119 Anderson Rd,2,u,445000.0,S,Nelson,29/04/2017,12.4,3060.0,2.0,1.0,1.0,196.0,,,Moreland,-37.6956,144.9656,Northern Metropolitan,5070.0
Fawkner,20 Edward St,2,h,725000.0,S,Love,29/04/2017,12.4,3060.0,2.0,1.0,2.0,606.0,,,Moreland,-37.709,144.9646,Northern Metropolitan,5070.0
Fawkner,2/99 Major Rd,2,u,328000.0,SP,Love,29/04/2017,12.4,3060.0,2.0,1.0,1.0,0.0,67.0,1970.0,Moreland,-37.7071,144.9644,Northern Metropolitan,5070.0
Fitzroy North,476 Brunswick St,2,h,1200000.0,S,Jellis,6/05/2017,3.5,3068.0,2.0,1.0,0.0,204.0,,,Yarra,-37.7925,144.9797,Northern Metropolitan,6244.0
Fitzroy North,167 Alexandra Pde,2,h,846000.0,S,Harrington,8/04/2017,3.5,3068.0,2.0,1.0,0.0,160.0,119.0,1880.0,Yarra,-37.7933,144.9824,Northern Metropolitan,6244.0
Fitzroy North,58 Scotchmer St,2,h,1345000.0,S,Woodards,8/04/2017,3.5,3068.0,2.0,1.0,0.0,176.0,,,Yarra,-37.7831,144.9805,Northern Metropolitan,6244.0
Fitzroy North,43 Woodside St,2,h,1802500.0,S,Nelson,8/04/2017,3.5,3068.0,2.0,2.0,1.0,182.0,,1880.0,Yarra,-37.7843,144.9902,Northern Metropolitan,6244.0
Fitzroy North,22 McKean St,2,h,1520000.0,SP,Nelson,20/05/2017,3.5,3068.0,2.0,1.0,0.0,138.0,,,Yarra,-37.7904,144.9836,Northern Metropolitan,6244.0
Fitzroy North,236 Barkly St,2,h,1055000.0,S,Chambers,29/04/2017,3.5,3068.0,2.0,1.0,0.0,192.0,85.2,1910.0,Yarra,-37.7793,144.9879,Northern Metropolitan,6244.0
Flemington,90 Bryant St,2,h,1100000.0,SP,Nelson,6/05/2017,4.4,3031.0,2.0,1.0,1.0,186.0,,,Moonee Valley,-37.7837,144.9338,Northern Metropolitan,3593.0
Flemington,84 Canterbury St,2,h,953000.0,S,Biggin,8/04/2017,4.4,3031.0,2.0,1.0,0.0,274.0,103.0,1930.0,Moonee Valley,-37.7813,144.9238,Northern Metropolitan,3593.0
Flemington,11/300 Racecourse Rd,2,u,603000.0,S,Nelson,8/04/2017,4.4,3031.0,2.0,1.0,1.0,0.0,96.0,1890.0,Moonee Valley,-37.788,144.9306,Northern Metropolitan,3593.0
Flemington,8/64 Dover St,2,u,500000.0,S,Nelson,13/05/2017,4.4,3031.0,2.0,1.0,1.0,0.0,72.9,1970.0,Moonee Valley,-37.7829,144.9247,Northern Metropolitan,3593.0
Flemington,16/60 Farnham St,2,u,450000.0,S,Nelson,13/05/2017,4.4,3031.0,2.0,1.0,1.0,0.0,62.0,1970.0,Moonee Valley,-37.7826,144.9311,Northern Metropolitan,3593.0
Flemington,1/44 Ascot Vale Rd,2,u,390000.0,VB,Nelson,22/04/2017,4.4,3031.0,2.0,1.0,1.0,472.0,55.0,1960.0,Moonee Valley,-37.7851,144.922,Northern Metropolitan,3593.0
Flemington,121 Princes St,2,h,1060000.0,S,Nelson,29/04/2017,4.4,3031.0,2.0,1.0,0.0,209.0,75.0,1890.0,Moonee Valley,-37.7846,144.9347,Northern Metropolitan,3593.0
Footscray,8/11 Nicholson St,2,u,392500.0,PI,Sweeney,6/05/2017,6.4,3011.0,2.0,1.0,1.0,1783.0,,1960.0,Maribyrnong,-37.7949,144.9007,Western Metropolitan,7570.0
Footscray,75 MacPherson St,2,h,885000.0,S,Jas,8/04/2017,6.4,3011.0,2.0,1.0,0.0,267.0,99.5,1890.0,Maribyrnong,-37.7961,144.89,Western Metropolitan,7570.0
Footscray,17/6 Rosamond Rd,2,t,485000.0,SP,Biggin,8/04/2017,6.4,3011.0,2.0,2.0,1.0,0.0,70.0,2011.0,Maribyrnong,-37.7883,144.884,Western Metropolitan,7570.0
Footscray,7/75 Droop St,2,u,360000.0,PI,McGrath,20/05/2017,6.4,3011.0,2.0,1.0,1.0,761.0,,,Maribyrnong,-37.7953,144.8957,Western Metropolitan,7570.0
Footscray,27 MacPherson St,2,h,882000.0,SP,Village,29/04/2017,6.4,3011.0,2.0,1.0,0.0,172.0,80.0,1900.0,Maribyrnong,-37.7936,144.8905,Western Metropolitan,7570.0
Glen Huntly,7/1192 Glen Huntly Rd,2,u,575000.0,S,Buxton,22/04/2017,10.4,3163.0,2.0,2.0,1.0,0.0,,,Glen Eira,-37.8898,145.0438,Southern Metropolitan,2403.0
Glen Iris,10/249 Burke Rd,2,u,721000.0,S,Hooper,8/04/2017,9.2,3146.0,2.0,2.0,1.0,2696.0,,1970.0,Stonnington,-37.8558,145.0518,Southern Metropolitan,10412.0
Glen Iris,4/46 Summerhill Rd,2,u,710000.0,S,hockingstuart,13/05/2017,9.2,3146.0,2.0,1.0,2.0,0.0,,,Boroondara,-37.8521,145.0763,Southern Metropolitan,10412.0
Glen Iris,1/18 Peace St,2,t,797000.0,S,Jellis,20/05/2017,9.2,3146.0,2.0,1.0,2.0,97.0,,1970.0,Boroondara,-37.8637,145.0632,Southern Metropolitan,10412.0
Glen Iris,2/8 Lithgow St,2,u,910000.0,S,Fletchers,29/04/2017,9.2,3146.0,2.0,1.0,1.0,157.0,97.0,1970.0,Boroondara,-37.8499,145.0814,Southern Metropolitan,10412.0
Glenroy,6/5 Murrell St,2,t,420000.0,VB,Brad,6/05/2017,13.0,3046.0,2.0,2.0,1.0,1137.0,82.0,2009.0,Moreland,-37.7045,144.9204,Northern Metropolitan,8870.0
Hampton,37 Prince St,2,h,1789000.0,S,Buxton,13/05/2017,13.7,3188.0,2.0,1.0,2.0,650.0,,,Bayside,-37.9338,145.0143,Southern Metropolitan,5454.0
Hampton,4/8 Willis St,2,t,837000.0,SP,Buxton,13/05/2017,13.7,3188.0,2.0,2.0,1.0,516.0,92.0,2007.0,Bayside,-37.9365,145.0008,Southern Metropolitan,5454.0
Hampton,2/34 Linacre Rd,2,u,665000.0,S,Hodges,20/05/2017,13.7,3188.0,2.0,1.0,1.0,136.0,,1970.0,Bayside,-37.9427,145.0052,Southern Metropolitan,5454.0
Hampton,1/12 Grenville St,2,u,860000.0,S,Buxton,29/04/2017,13.7,3188.0,2.0,1.0,1.0,90.0,90.0,1962.0,Bayside,-37.9354,144.9994,Southern Metropolitan,5454.0
Hampton,3 Willis St,2,h,840000.0,S,hockingstuart,29/04/2017,13.7,3188.0,2.0,1.0,2.0,171.0,,,Bayside,-37.9358,144.9996,Southern Metropolitan,5454.0
Hawthorn,9/10 Brook St,2,u,580000.0,PI,Fletchers,8/04/2017,4.6,3122.0,2.0,1.0,1.0,1063.0,,,Boroondara,-37.8159,145.0194,Southern Metropolitan,11308.0
Hawthorn,15/9 Lisson Gr,2,u,635000.0,S,Jellis,8/04/2017,4.6,3122.0,2.0,1.0,1.0,2679.0,78.0,1960.0,Boroondara,-37.8261,145.0269,Southern Metropolitan,11308.0
Hawthorn,31 Smart St,2,h,1800000.0,S,Jellis,13/05/2017,4.6,3122.0,2.0,1.0,0.0,221.0,106.0,1900.0,Boroondara,-37.8163,145.0251,Southern Metropolitan,11308.0
Hawthorn,32 College St,2,h,1620000.0,S,Jellis,20/05/2017,4.6,3122.0,2.0,1.0,1.0,201.0,,,Boroondara,-37.8173,145.0246,Southern Metropolitan,11308.0
Hawthorn,10/352 Auburn Rd,2,u,560000.0,SP,R&H,22/04/2017,4.6,3122.0,2.0,1.0,0.0,0.0,82.3,1960.0,Boroondara,-37.832,145.0431,Southern Metropolitan,11308.0
Hawthorn East,6/36 Auburn Gr,2,u,500000.0,SP,Marshall,8/04/2017,7.5,3123.0,2.0,1.0,1.0,710.0,,,Boroondara,-37.8259,145.0483,Southern Metropolitan,6482.0
Hawthorn East,1002/480 Riversdale Rd,2,u,1462000.0,S,Jellis,8/04/2017,7.5,3123.0,2.0,2.0,3.0,0.0,,,Boroondara,-37.8315,145.0559,Southern Metropolitan,6482.0
Hawthorn East,8 Fairmount Rd,2,h,1320000.0,S,Jellis,13/05/2017,7.5,3123.0,2.0,1.0,3.0,325.0,,,Boroondara,-37.8355,145.04399999999995,Southern Metropolitan,6482.0
Hawthorn East,16/330 Riversdale Rd,2,u,435000.0,S,RT,20/05/2017,7.5,3123.0,2.0,1.0,1.0,1536.0,,,Boroondara,-37.8307,145.0493,Southern Metropolitan,6482.0
Hawthorn East,1/21 Auburn Gr,2,u,555000.0,S,Marshall,29/04/2017,7.5,3123.0,2.0,1.0,2.0,0.0,64.0,1970.0,Boroondara,-37.8254,145.0474,Southern Metropolitan,6482.0
Hawthorn East,6/787 Burwood Rd,2,u,532000.0,S,Marshall,29/04/2017,7.5,3123.0,2.0,1.0,1.0,0.0,,,Boroondara,-37.8244,145.0517,Southern Metropolitan,6482.0
Heidelberg,3/56 Banksia St,2,t,630000.0,S,Miles,20/05/2017,10.6,3084.0,2.0,1.0,1.0,86.0,,,Banyule,-37.7586,145.0629,Eastern Metropolitan,2890.0
Heidelberg Heights,53 Lloyd St,2,h,910000.0,S,Haughton,6/05/2017,10.5,3081.0,2.0,1.0,2.0,733.0,,,Banyule,-37.7442,145.0528,Eastern Metropolitan,2947.0
Heidelberg Heights,14 Shelley St,2,h,665000.0,S,Jellis,6/05/2017,10.5,3081.0,2.0,1.0,1.0,263.0,84.0,1992.0,Banyule,-37.7428,145.0511,Eastern Metropolitan,2947.0
Heidelberg Heights,18 Francis St,2,h,780000.0,S,Barry,20/05/2017,10.5,3081.0,2.0,1.0,1.0,433.0,,,Banyule,-37.7521,145.0516,Eastern Metropolitan,2947.0
Heidelberg Heights,18 Swanston St,2,h,690000.0,VB,Barry,20/05/2017,10.5,3081.0,2.0,1.0,0.0,563.0,,,Banyule,-37.7383,145.0555,Eastern Metropolitan,2947.0
Heidelberg Heights,23 Flinders St,2,h,682000.0,S,Barry,22/04/2017,10.5,3081.0,2.0,1.0,0.0,341.0,,,Banyule,-37.7366,145.0509,Eastern Metropolitan,2947.0
Heidelberg West,316 Liberty Pde,2,h,650000.0,S,Haughton,8/04/2017,9.4,3081.0,2.0,1.0,2.0,465.0,81.0,1960.0,Banyule,-37.7369,145.0371,Eastern Metropolitan,2674.0
Heidelberg West,6 Normanby Ct,2,h,613000.0,S,Barry,13/05/2017,9.4,3081.0,2.0,1.0,0.0,391.0,74.0,1960.0,Banyule,-37.7349,145.0398,Eastern Metropolitan,2674.0
Hughesdale,9A Normanby St,2,h,980000.0,S,Woodards,20/05/2017,13.0,3166.0,2.0,1.0,1.0,387.0,,1896.0,Monash,-37.9021,145.0837,Southern Metropolitan,3145.0
Hughesdale,1071 North Rd,2,h,720000.0,SA,Buxton,29/04/2017,13.0,3166.0,2.0,1.0,2.0,795.0,,,Monash,-37.9087,145.0799,Southern Metropolitan,3145.0
Ivanhoe,8/1088 Heidelberg Rd,2,h,690000.0,VB,Miles,13/05/2017,7.9,3079.0,2.0,1.0,1.0,1465.0,,,Banyule,-37.7735,145.0403,Eastern Metropolitan,5549.0
Ivanhoe East,7 Robinhood Rd,2,h,2100000.0,S,Miles,6/05/2017,9.0,3079.0,2.0,1.0,2.0,1003.0,,,Banyule,-37.7752,145.0579,Eastern Metropolitan,1554.0
